richness,shannon,k,design
27,2.5229814564511974,4,SS
29,2.6422499575169858,4,SS
28,2.5773477865985,4,SS
24,2.290675495728401,4,SS
27,2.437503898976967,4,SS
29,2.5247488306268457,4,SS
27,2.4096713061406483,4,SS
27,2.353482648365335,4,SS
29,2.6248819080249244,4,SS
30,2.614381813416758,4,SS
28,2.4546249916887746,4,SS
22,1.9983917732847045,4,SS
26,2.428460320850099,4,SS
24,2.501944309320063,4,SS
24,2.2112099156796785,4,SS
26,2.234160129435717,4,SS
26,2.340110327252858,4,SS
29,2.935533236102674,4,SS
28,2.2594099287789673,4,SS
28,2.6611458299153714,4,SS
26,2.5099309774905505,4,SS
23,2.1231084795236144,4,SS
24,2.328435729919213,4,SS
26,2.2624545386081816,4,SS
26,2.2444632708141365,4,SS
24,2.4405817350188013,4,SS
27,2.3206499455921317,4,SS
28,2.4054683156613885,4,SS
25,2.21149440814634,4,SS
26,2.2920946035323815,4,SS
28,2.383351923331461,4,SS
26,2.462622434662713,4,SS
24,2.1977856577952166,4,SS
25,2.32646378532372,4,SS
29,2.616072622494712,4,SS
26,2.2599896417833834,4,SS
26,2.354129006988266,4,SS
24,2.2979160406831136,4,SS
27,2.520311033975381,4,SS
25,2.3386294106652143,4,SS
25,2.2121961098035574,4,SS
27,2.454563598178476,4,SS
24,2.1124014393338943,4,SS
21,2.0016279793625724,4,SS
26,2.363334754181393,4,SS
27,2.218908395427014,4,SS
29,2.645808230399002,4,SS
28,2.305085606087469,4,SS
21,2.0016279793625724,4,SS
24,2.1405004211006875,4,SS
27,2.3803671843228185,4,SS
25,2.481108750337734,4,SS
28,2.7997668181580906,4,SS
30,2.8659651607607577,4,SS
24,2.352559321360609,4,SS
28,2.521947317916711,4,SS
30,2.6770545304357705,4,SS
26,2.509018196446399,4,SS
26,2.5462694957787697,4,SS
26,2.350148690245035,4,SS
25,2.5149518331599054,4,SS
25,2.1990532210271345,4,SS
27,2.174016182271293,4,SS
26,2.1117164089016964,4,SS
26,2.2875165470908034,4,SS
25,2.3682917499420104,4,SS
28,2.421505498298836,4,SS
26,2.4462766205992046,4,SS
27,2.3569341958235746,4,SS
29,2.2194646485535614,4,SS
25,2.2616413960454893,4,SS
28,2.3161876975627305,4,SS
25,2.3536997453545316,4,SS
29,2.6395958548605565,4,SS
26,2.2556151349254545,4,SS
26,2.6372796480011615,4,SS
23,2.3517555268988426,4,SS
27,2.2312388563133805,4,SS
23,2.430734083073735,4,SS
30,2.6383059682512537,4,SS
27,2.4913116937412068,4,SS
27,2.1675612869248035,4,SS
30,2.509551050756066,4,SS
30,2.405133742257776,4,SS
26,2.217382900220282,4,SS
29,2.616072622494712,4,SS
27,2.311178305044124,4,SS
25,2.619132248234447,4,SS
27,2.2702707460655134,4,SS
28,2.5146515769732245,4,SS
30,2.6569873286234476,4,SS
24,2.119037031748986,4,SS
24,2.4672182918700862,4,SS
30,2.715201801709931,4,SS
28,2.5994501342298735,4,SS
22,2.0671864224386494,4,SS
24,2.450397115222505,4,SS
26,2.279630681249036,4,SS
24,2.2544962124856704,4,SS
30,2.6173801656339095,4,SS
28,2.5925314646750293,4,SS
26,2.455575336243009,4,SS
29,2.608202889758623,4,SS
23,2.1340800842992182,4,SS
26,2.1952596021072255,4,SS
27,2.361817276087758,4,SS
26,2.2074999435200917,4,SS
29,2.5981202170398987,4,SS
27,2.39449494073085,4,SS
29,2.586724574658899,4,SS
26,2.288162301895224,4,SS
30,2.7572486874559567,4,SS
27,2.415538724114474,4,SS
24,2.1401956807891658,4,SS
28,2.439755158177855,4,SS
24,2.1559997099378077,4,SS
26,2.1964831439522525,4,SS
26,2.5854543249401947,4,SS
28,2.175971840256389,4,SS
26,2.392173923518299,4,SS
24,2.36605586665822,4,SS
30,2.6636556290544733,4,SS
28,2.3536988756170487,4,SS
24,2.1691688564340037,4,SS
26,2.2118855151289707,4,SS
24,2.2983348464937063,4,SS
26,2.4691957749959696,4,SS
23,2.24500810025955,4,SS
29,2.638511605652203,4,SS
25,2.247824022861208,4,SS
23,2.264765464437099,4,SS
25,2.3944700592013675,4,SS
30,2.560249920130222,4,SS
25,2.176983017864785,4,SS
26,2.111184003441627,4,SS
26,2.1666875894837365,4,SS
25,2.185263538013555,4,SS
26,2.309789473683004,4,SS
26,2.367342319719342,4,SS
27,2.504210031708916,4,SS
24,2.321285999927471,4,SS
26,2.4748971538980777,4,SS
30,2.5180623439139116,4,SS
27,2.216731151265468,4,SS
28,2.3940845711421446,4,SS
24,2.354743962542154,4,SS
27,2.3242740466677914,4,SS
27,2.3915884977780775,4,SS
28,2.545014677698209,4,SS
29,2.4494614813917996,4,SS
30,2.667175382579068,4,SS
28,2.6894541935186864,4,SS
26,2.391900682260583,4,SS
25,2.4244002006290244,4,SS
24,2.4288044783378067,4,SS
26,2.4138876713065143,4,SS
26,2.462153677132996,4,SS
23,2.071115921042116,4,SS
26,2.5894941164466583,4,SS
26,2.1489538727112847,4,SS
29,2.7533382104359,4,SS
22,2.1282171773734126,4,SS
29,2.9367924271482275,4,SS
28,2.521433355039119,4,SS
23,2.297076774447097,4,SS
23,2.132748621353711,4,SS
30,2.521391030006472,4,SS
27,2.1957721580508553,4,SS
27,2.287999794981576,4,SS
26,2.2690313396613835,4,SS
27,2.28796788159689,4,SS
22,2.052728720122242,4,SS
23,2.43790048064884,4,SS
30,2.778566832700035,4,SS
22,2.275925664544949,4,SS
27,2.5450779452972014,4,SS
27,2.3503150043549184,4,SS
27,2.208549242450278,4,SS
26,2.267765956706271,4,SS
25,2.2894391003501857,4,SS
28,2.36725099941597,4,SS
27,2.1830265135831337,4,SS
24,2.190509009273842,4,SS
27,2.5129293062455695,4,SS
26,2.4149733889575384,4,SS
28,2.341407178539048,4,SS
27,2.294126432188393,4,SS
25,2.2985849225270125,4,SS
28,2.2930052453081657,4,SS
25,2.366343489343257,4,SS
23,2.156466095252934,4,SS
26,2.41986703171299,4,SS
29,2.587776318392647,4,SS
27,2.401752747031194,4,SS
27,2.245093176742611,4,SS
28,2.402000041266063,4,SS
24,2.4253702292160346,4,SS
28,2.6880295667371676,4,SS
28,2.2792129785785713,4,SS
22,2.2811907455923697,4,SS
25,2.2041828119678297,4,SS
19,2.1410653443786534,4,SS
28,2.372918654369693,4,SS
26,2.487817354867744,4,SS
29,2.4665827030189127,4,SS
26,2.451512059651375,4,SS
28,2.5690418726097253,4,SS
28,2.345995806852993,4,SS
25,2.151054876850703,4,SS
25,2.45780096627321,4,SS
29,2.6817940338885857,4,SS
25,2.253875606352261,4,SS
26,2.4604421015997944,4,SS
25,2.147665364589784,4,SS
28,2.4451329811457003,4,SS
29,2.5329985358310205,4,SS
26,2.433022087503934,4,SS
26,2.409843511699873,4,SS
22,2.311673103676747,4,SS
27,2.3827021356521194,4,SS
24,2.3553987363882105,4,SS
24,2.3075067289468008,4,SS
28,2.3425162915844453,4,SS
26,2.362205730596418,4,SS
25,2.4008326759434806,4,SS
27,2.397017488627372,4,SS
25,2.211292220844057,4,SS
27,2.3872762402045367,4,SS
24,2.352559321360609,4,SS
30,2.7680642950370893,4,SS
30,2.784366686027799,4,SS
30,2.6063210886821535,4,SS
22,2.268570317639131,4,SS
26,2.4008521421282065,4,SS
26,2.2911002512895435,4,SS
29,2.420024499588051,4,SS
26,2.079647113945703,4,SS
24,2.188954265119799,4,SS
26,2.1277159368288943,4,SS
24,2.1359237018597073,4,SS
28,2.4104583347398845,4,SS
27,2.040769911227283,4,SS
24,2.4261992314211596,4,SS
26,2.446111999842316,4,SS
27,2.234517549931616,4,SS
26,2.443388294153194,4,SS
26,2.5652815251395062,4,SS
28,2.4710130989363304,4,SS
26,2.2599896417833834,4,SS
25,2.149011974045494,4,SS
26,2.3460794802915244,4,SS
22,1.9951850684489474,4,SS
30,2.6764840537978265,4,SS
26,2.414993102835919,4,SS
25,2.2085348122922204,4,SS
25,2.4071907500652565,4,SS
26,1.998643102239129,4,SS
26,2.276663406776764,4,SS
23,2.271893479409215,4,SS
28,2.5434453068398772,4,SS
25,2.4211146716092147,4,SS
28,2.538129905360938,4,SS
28,2.676699822668518,4,SS
27,2.287895411653325,4,SS
26,2.4787941229610393,4,SS
25,2.313992699471081,4,SS
26,2.494228316395064,4,SS
29,2.586829515580585,4,SS
28,2.7690197816869015,4,SS
25,2.486984435972102,4,SS
26,2.40683423103922,4,SS
25,2.36514173361428,4,SS
28,2.4025008316545824,4,SS
26,2.419018182581248,4,SS
28,2.464444329273478,4,SS
26,2.2453171976629482,4,SS
22,2.2891145302132028,4,SS
25,2.4412820362242833,4,SS
26,2.326319069511515,4,SS
26,2.202285435768909,4,SS
27,2.3297427738109038,4,SS
22,2.4186209143597384,4,SS
27,2.249953121089505,4,SS
27,2.41825523235058,4,SS
24,2.25957760688482,4,SS
26,2.639207454441581,4,SS
29,2.5410057755284714,4,SS
25,2.414752855943762,4,SS
25,2.3145333103001353,4,SS
25,2.24695920995245,4,SS
24,2.374553230993919,4,SS
27,2.309591741944855,4,SS
27,2.303721461715712,4,SS
30,2.83124428355331,4,SS
27,2.36623019478915,4,SS
27,2.4161076737919727,4,SS
24,2.3207391502489774,4,SS
27,2.380135710935591,4,SS
24,2.2147048621589307,4,SS
29,2.376037686847278,4,SS
25,2.3012479350087744,4,SS
22,2.055795365139206,4,SS
30,2.7851109967811802,4,SS
24,2.487809563066758,4,SS
24,2.277923924577196,4,SS
30,2.3005137686809225,4,SS
24,2.1614445639659094,4,SS
25,2.4039613677201705,4,SS
25,1.9599921965807405,4,SS
28,2.583880530681658,4,SS
24,2.4800425162328428,4,SS
27,2.6082914904590746,4,SS
27,2.3051394655557287,4,SS
28,2.5626285595969986,4,SS
24,2.4003118414904083,4,SS
30,2.797427171568627,4,SS
28,2.3223073576445348,4,SS
26,2.371495615106947,4,SS
26,2.38817533920691,4,SS
27,2.394128168005115,4,SS
24,2.4337560159645357,4,SS
29,2.6745940005948934,4,SS
29,2.5541085861313992,4,SS
24,2.193651938935579,4,SS
25,2.420647524275599,4,SS
24,2.1787531740795405,4,SS
24,2.2472035073925274,4,SS
26,2.2142111171413728,4,SS
30,2.7317575943680663,4,SS
27,2.3870210691259635,4,SS
22,2.102995327997489,4,SS
27,2.3850820656819174,4,SS
25,2.2445954793913954,4,SS
30,2.501618634524004,4,SS
22,2.2811907455923697,4,SS
24,2.131369574536028,4,SS
24,2.263100852816275,4,SS
25,2.2262291303197452,4,SS
27,2.468702735945728,4,SS
24,2.2979195803057686,4,SS
25,2.387497648683236,4,SS
23,2.01938161780289,4,SS
28,2.4332121439862604,4,SS
26,2.434889734396578,4,SS
24,2.035086814329921,4,SS
29,2.50242487391311,4,SS
29,2.337945860517234,4,SS
29,2.51363050597902,4,SS
30,2.57581238676255,4,SS
29,2.4776606572692157,4,SS
30,2.7168296950781903,4,SS
26,2.5342328469544313,4,SS
27,2.331373397313368,4,SS
27,2.4864449634339896,4,SS
25,2.0873880752147294,4,SS
29,2.5480393824786316,4,SS
30,2.454544252267746,4,SS
28,2.60710365811709,4,SS
26,2.477699292224181,4,SS
26,2.154668885187248,4,SS
29,2.5535755117171486,4,SS
24,2.174120962457893,4,SS
27,2.525858395594334,4,SS
22,2.3160773247534667,4,SS
26,2.5809143835008745,4,SS
26,2.3666019019390467,4,SS
25,2.223018222163729,4,SS
26,2.240196053267656,4,SS
29,2.446922943368789,4,SS
28,2.166398206571732,4,SS
24,2.5199163348002296,4,SS
28,2.446641159040311,4,SS
24,2.2382364587206225,4,SS
26,2.433591379056283,4,SS
24,2.36729524717307,4,SS
28,2.5001666163132064,4,SS
30,2.813174441688979,4,SS
24,2.2452861568324023,4,SS
25,2.2680889686605705,4,SS
25,2.3969610578634186,4,SS
24,2.172659506654256,4,SS
28,2.5521156120167037,4,SS
26,2.447505489493466,4,SS
24,2.0325766194293244,4,SS
30,2.9711585529228954,4,SS
28,2.583721394409282,4,SS
26,2.4796451155080383,4,SS
28,2.7065163928738776,4,SS
27,2.3385441318958198,4,SS
26,2.6838644105190532,4,SS
30,2.8291600988091865,4,SS
28,2.5143469312386815,4,SS
30,2.6083217430948076,4,SS
30,2.840854954888822,4,SS
23,2.2717918402779285,4,SS
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
26,2.450957539774939,5,SL
27,2.6043430332719275,5,SL
27,2.5962224489005754,5,SL
27,2.6043430332719275,5,SL
27,2.6043430332719275,5,SL
26,2.450957539774939,5,SL
28,2.423609535983648,5,SS
28,2.388160547921159,5,SS
